frame,time_sec,face_detected,head_forward_x,head_forward_y,head_forward_z,gaze_rel_x,gaze_rel_y,gaze_rel_z,eye_yaw_proxy_deg,eye_pitch_proxy_deg,left_dx,right_dx,left_dy,right_dy,confidence
6400,452.9690707056409,1,0.016858089469237725,-0.35703667820643564,0.9339382288110715,0.04020311714197958,-0.2585905000809504,0.9651500726000865,-0.38604499110223695,-6.057136980227825,-0.11045300451421357,0.13802764673580192,-0.2533548500159162,-0.35235884800686634,1.0
6401,453.0398471229386,1,0.010494732136609095,-0.3218727839268633,0.9467247601940871,0.05597649868407196,-0.16453027306904283,0.9847824230960353,-1.2231121617752752,-9.56840326476534,-0.0782480880781754,0.16561324249069506,-0.35002537811085344,-0.6068149483656805,1.0
6402,453.1106235402364,1,0.010889090795856997,-0.30961679160046035,0.9507990692363327,0.0558704569318331,-0.1494952770381812,0.9871826853148842,-1.1562747964732258,-9.698554317852377,-0.08978508633452645,0.17237614322547115,-0.3663044237360814,-0.6035510080491564,1.0
6403,453.18139995753415,1,-0.02223700861243339,-0.29933176681665635,0.95388993538164,0.1355578805252433,-0.12107314134774688,0.9833439660015677,-7.501607681810952,-11.589278356635571,0.18831255359265098,0.34751656653670276,-0.5434673994152617,-0.6154604362482955,1.0
6404,453.25217637483195,1,-0.02553541004341405,-0.28241711358658794,0.9589517802201187,0.11883930467266388,-0.11265415048300696,0.9865020334717358,-6.84030645726871,-10.954906523665576,0.1555517553364151,0.3330415630399212,-0.5011366558539837,-0.5943539965125739,1.0
6405,453.3229527921297,1,-0.04487629194823668,-0.27983805315992344,0.9589978010530789,0.11166820783262518,-0.0803242810775075,0.9904939279111362,-7.263831455104638,-12.793536992557609,0.1789548796438288,0.33989022429221677,-0.6621811463532961,-0.6171725529024646,1.0
6406,453.3937292094274,1,-0.03477574109016321,-0.2004306925084578,0.9790904888375793,0.15571686305309398,0.0486628898722674,0.9866023422383425,-8.89266763991866,-15.767494854941232,0.25358201968392446,0.38160852602455125,-0.7998207857597611,-0.7769286997343618,1.0
6407,453.4645056267252,1,-0.04231522845841465,-0.19256277312946804,0.9803718681424928,0.13762456189469371,0.05241925115418387,0.989096406864229,-8.395805949029153,-15.399680597727741,0.1976879931642712,0.4020124317663826,-0.7061811177624094,-0.833786942010365,1.0
6408,453.53528204402295,1,-0.04506165394309547,-0.14402134153752985,0.988548076992537,0.14577907589240688,0.06694347482805925,0.9870496604578216,-9.299507514837654,-13.513536932632796,0.2610013281235751,0.403249208650543,-0.7410954384191074,-0.6102582548441722,1.0
6409,453.6060584613207,1,-0.05376860505723476,-0.13746577926225015,0.9890460538529141,0.1223147692738729,0.07696612372895317,0.9895025583673944,-8.521377317843921,-13.531949415495102,0.20196619978536262,0.40670360863206023,-0.7128948676760365,-0.6403000738734739,1.0
6410,453.6768348786185,1,-0.06064683669957439,-0.13934171600189144,0.9883854750956144,-0.0745017474674845,0.0018787353000303164,0.9972191133236284,1.7224587052010378,-7.969969786407857,-0.20815409105337981,0.08512132639616284,-0.3543575524424793,-0.4426394261983064,1.0
6411,453.7476112959162,1,-0.056778975059494904,-0.13931756951005744,0.9886186134283551,-0.06775692191352972,0.0007049555265550493,0.9977016099869286,1.5277374866533604,-7.925826998295169,-0.1876807489995228,0.07855664280999707,-0.32411106600185136,-0.46847163382766555,1.0
6412,453.81838771321395,1,-0.05751653743050557,-0.10592163389236697,0.9927096531189653,-0.07466401934733854,0.03458032777589629,0.9966089931090386,1.8997739219705572,-7.895847834446427,-0.1982532817329736,0.06255514444936239,-0.35602154694483445,-0.4335632364998084,1.0
6413,453.88916413051174,1,-0.032318016858532944,-0.091871388954761,0.9952462979975633,-0.04292099142174184,0.037373265225982555,0.9983792002749873,1.4272084075788307,-7.299973535337799,-0.1851876903742161,0.08324423269001391,-0.2985846449316071,-0.4314127086021728,1.0
6414,453.9599405478095,1,-0.03326147269325689,-0.0919535215831115,0.9952076287402243,-0.044402517933785766,0.03242028825134873,0.9984875268679321,1.4320933657593455,-7.017843657850453,-0.1799531959962105,0.07766081272768584,-0.3218862293807562,-0.3798981364042892,1.0
6415,454.0307169651072,1,-0.01667868062789054,-0.09432683362403013,0.9954015622204827,0.00215558316941932,0.0073119522569894835,0.9999709439855696,-0.47060776062234716,-5.912411518055115,-0.13778298801934719,0.17139782806380055,-0.20936574013439252,-0.381875411671119,1.0
6416,454.101493382405,1,-0.01616354560559373,-0.09253006407131864,0.9955786895250489,-0.003766171059760509,0.009130652701590428,0.9999512223787678,-0.09480898471112338,-5.875039124993825,-0.1513540908593241,0.15812616119583292,-0.21624973473404321,-0.37125417776533925,1.0
6417,454.17226979970275,1,-0.005523703135748654,-0.06267848241753736,0.9980184850720464,0.02353768209436745,0.057689247855892876,0.9980570766261045,-0.8501956739086531,-7.048431764792887,-0.12645442309425886,0.1871826855163055,-0.2913011715203544,-0.4135420049589342,0.9495291245299183
6418,454.2430462170005,1,-0.005449275660374021,-0.0680801640352389,0.9976649721523314,0.012504643538708629,0.03791168009099785,0.9992028514784411,-0.33080874861334314,-6.1541437396316,-0.137928595323395,0.1615577916529195,-0.2346932495596333,-0.38072112440352673,1.0
6419,454.3138226342983,1,-0.002293202738827643,-0.07152142946765996,0.9974364272213548,0.024383974519748285,0.03315157060703616,0.9991528387353493,-0.8418403267306784,-6.135564390264897,-0.1175522305609564,0.17768368247029057,-0.22600140277171732,-0.3875550362547725,0.9211880785553713
6420,454.384599051596,1,0.0017629064992216558,-0.05955574282977931,0.9982234247184686,0.022692633346822026,0.008281558333313028,0.999708187514416,-0.7439664324059609,-4.000849896749674,-0.10132538175870505,0.15446584121627369,-0.20552800887246933,-0.19455698080249806,0.66672004520692
6421,454.4553754688938,1,0.007884574786203236,-0.06451767385692499,0.9978854158872812,0.017299901407456436,-0.007977852000612363,0.9998185171763667,-0.15966275502023064,-3.2825440511578887,-0.11509495370879724,0.1264994362102423,-0.19733829561574973,-0.1309161095000391,0.6444258034774882
6422,454.52615188619154,1,0.006163209384660908,-0.03201880945282813,0.9994682639740515,-0.0327084021147737,-0.23184738694685816,0.9722021135530472,0.766780196747559,11.764272338166036,0.018617119430435737,-0.07338713348383281,0.2060610960728437,0.9703661377437598,0.014337509332895057
6423,454.5969283034893,1,0.014125558768479622,-0.030075594976487534,0.9994478111318712,-0.014081041165038386,-0.11233635321159953,0.9935704645503647,1.0050383557168923,4.893628505122296,-0.01662966228148363,-0.05515879169829439,0.15704327251583206,0.3323195779963975,0.0
6424,454.66770472078707,1,0.010483853520317407,-0.05967515016410497,0.9981627949729723,0.03541187061581523,-0.008890945508409095,0.999333252977932,-1.08296614316663,-3.056473415935144,-0.03539718951051333,0.11275191402241548,-0.1495725548817496,-0.15607478671176483,0.4164688565984447
6425,454.7384811380848,1,0.010123550719890715,-0.05717188915034542,0.9983130214575999,0.02702465690383221,-0.011238860141067755,0.9995715862017887,-0.6612456079239399,-2.726497430391258,-0.04455302081626836,0.09178484995369264,-0.16407582203873383,-0.108573921000392,0.4455541481447187
6426,454.80925755538254,1,0.004274121156784473,-0.10793312017725978,0.9941489694493166,0.02562029538811303,-0.05835657971060014,0.9979669884664053,-0.9139384432397972,-2.963122306908309,-0.04400835559500343,0.10928967296927465,-0.08167246574358515,-0.21463976494724576,0.4526373173431388
6427,454.88003397268034,1,0.0023326892357163217,-0.07487615642965689,0.9971901121447461,0.01265246012616934,-0.027394521746748234,0.9995446240318753,-0.28868531860935576,-2.77257535025535,-0.106817887448335,0.12743826734900326,-0.0744941800714895,-0.2027633549540455,0.6573766742146328
6428,454.9508103899781,1,0.006028867962701971,-0.0657324087057223,0.9978190733779506,0.020619455426696295,-0.017629682407126056,0.9996319484470925,-0.5220087306130727,-2.8346297111620857,-0.10437719213921572,0.14166353004014948,-0.09674982200771233,-0.18671314910849626,0.6458932504781006
6429,455.0215868072758,1,0.018334247632400578,-0.02694066270857991,0.9994688869877723,0.0315365350339134,0.009887269726078533,0.9994536952032438,-0.4700489532332392,-2.191907185987896,-0.06637267580056119,0.09994760103150685,-0.05365027837612376,-0.16554044022266579,0.7047302193637722
6430,455.0923632245736,1,0.029772271246224332,-0.03106868490224784,0.9990737453678212,0.04851924432512939,0.026311775821486437,0.9984756248317924,-0.6257820113902812,-3.402367170491014,-0.0828962566511428,0.1275949717504486,-0.09689101093832311,-0.24334570611077827,0.6994033080760087
6431,455.16313964187134,1,0.030870743576231287,-0.021620387527968445,0.9992895256301805,0.031585137120776624,0.008034232332435574,0.9994687740114198,0.241044812058341,-1.6824967088731388,-0.10423883976916129,0.0870213531935655,0.037204247561807846,-0.20545391844912175,0.7072579236834039
6432,455.2339160591691,1,0.0361678517278259,-0.024330009427478434,0.9990495168622289,0.04621310655461091,0.00476505965042523,0.998920238552158,-0.28956880131914364,-1.7397430807628793,-0.08583611792803769,0.10651960373654795,0.05696510484977672,-0.23093941292606465,0.6395475301697892
6433,455.30469247646687,1,0.02277833671503914,-0.01771173108081409,0.9995836342991101,0.02874244940152,0.028733777526565477,0.9991737794955665,0.08442131182419485,-2.6820027346471274,-0.10198520567998616,0.09595511197825796,-0.047764132683974975,-0.22043614078073778,0.6434725604724353
6434,455.3754688937646,1,0.022992072023084568,-0.0035486086245186343,0.9997293493745771,0.017916270302216465,0.050597877697574484,0.9985583918985206,0.799434035001329,-3.0129119968737106,-0.1033571537662564,0.046254722694732894,0.00926721118438986,-0.3105584108717609,0.5460007226993666
6435,455.44624531106234,1,0.015895950759172904,0.0036073927255549235,0.9998671439082222,0.0167991237065129,0.05690143059994592,0.9982384568019672,0.47576412628429876,-3.0185198987088007,-0.10702821429821494,0.07304506242076503,-0.02366981290886185,-0.27818217696201825,0.5170550977614236
6436,455.51702172836013,1,0.032748148436673064,0.016235182856023267,0.9993317655371519,0.035765623157184526,0.08566461341898382,0.9956818739978922,0.5785009957380916,-3.945947202892623,-0.0985009332793736,0.057179433583795646,-0.15476750356610736,-0.239827216723155,0.34702679586008706
6437,455.58779814565787,1,0.059305759047026445,0.0110613623618071,0.9981785778138884,0.050281020485697915,0.03795367690019447,0.9980136959925313,0.8311663704270534,-1.3968003428378999,-0.1074550654594401,0.04808603900036486,-0.05604940047347039,-0.0836306338103196,0.40996717974726016
6438,455.65857456295566,1,0.055757683747311555,-0.028648595065582382,0.9980332352702004,0.05821365362883231,0.03508856224263276,0.9976873073919139,0.6354180071022901,-3.5996743707688177,-0.09678182153531746,0.051394821028011024,-0.12584625828801904,-0.23412117878886274,0.5314639544112504
6439,455.7293509802534,1,0.06340473351905024,-0.014636877442137932,0.9978805547690175,0.08961620461878694,0.060892564050735634,0.9941131884815988,-0.5665426929168899,-4.551963417590205,-0.06981557936873023,0.1102829145770795,-0.13444720868781665,-0.32074913307120384,0.47721518868366486
6440,455.80012739755114,1,0.028704643275003616,-0.046263242243950314,0.9985167779619591,0.06194321295211074,0.015627942974855386,0.9979573166060481,-1.1483862161679699,-3.8590937161604595,-0.06235048152341133,0.14437806839255202,-0.09090922519513034,-0.29500014642091565,0.7104405160841056
6441,455.87090381484893,1,0.01656647898357749,-0.10121817061911467,0.9947263109572435,0.04667108358896034,-0.035817705544129205,0.9982679509661655,-0.9566917337758677,-4.018863482677404,-0.07943461562523517,0.14776973946636857,-0.07948196544978897,-0.32240438281795153,0.7273252045458297
6442,455.94168023214667,1,0.025628832769282413,-0.08602284515125905,0.9959634697331858,0.05324350678108795,-0.012492756743837452,0.9985034101166563,-0.7109816902102805,-4.447423418854632,-0.10791980425274135,0.1587042106963328,-0.13490345548378066,-0.30983888640168256,0.7074468129583761
6443,456.0124566494444,1,0.01579064383058815,-0.1354508091052875,0.9906582326312836,0.03223630913719254,-0.05085257936922027,0.9981857720608467,0.022878215780916145,-4.958153554095697,-0.11485191701038981,0.11321775874032437,-0.16303266326020477,-0.3327826921493649,0.44050787177897877
6444,456.0832330667422,1,0.024804449747971975,-0.12540973565492589,0.9917949069619495,0.02965411518867296,-0.04464201474096889,0.9985628292562487,0.6323895758818,-4.610375834408109,-0.1608048234202328,0.11563413942867566,-0.1679991651858966,-0.2930384182549143,0.48428385396974477
6445,456.15400948403993,1,0.004776748196995367,-0.10708970315951212,0.9942378881102198,0.01324658802086124,0.02365224996219193,0.9996324819540088,0.7714771815031151,-7.478958664376253,-0.19467019252565354,0.13956467956114532,-0.2573427751063835,-0.4905530913312418,1.0
6446,456.22478590133767,1,0.0057381705536431234,-0.11250512555166295,0.9936345757487014,0.0166085660332093,0.02117133491122322,0.9996378994978119,0.7090934516646529,-7.6653288174927185,-0.19072255191979245,0.14007301965803154,-0.3027649874654425,-0.4637678942838293,1.0
6447,456.29556231863546,1,-0.01154015282425617,-0.09680993352167971,0.9952359828926608,-0.009705797630214971,0.03120946106819729,0.9994657407996504,1.0704732492251074,-7.266749479667097,-0.19442982133647643,0.11796744639182591,-0.2881227082470674,-0.4385522397196422,1.0
6448,456.3663387359332,1,0.00272820544049333,-0.06751238914640974,0.9977147058186615,-0.001866162122362315,0.0569538728271908,0.9983750667003445,1.2344055951944235,-7.034013870816563,-0.20551063077107273,0.11733880254289963,-0.2623803749423223,-0.441021012139334,1.0
6449,456.43711515323093,1,0.0032853811343835837,-0.07410212294958946,0.99724524648913,-2.157559192394269e-05,0.051733959094545874,0.9986609019136063,1.1714332415542557,-7.122392087672254,-0.20412649592501825,0.12045269295685714,-0.2759542637361685,-0.4362849450310569,1.0
6450,456.5078915705287,1,-0.0011262986927532553,-0.07666032459369448,0.9970566313326662,0.12417815574178133,0.06376581184248573,0.9902089208225903,-6.113999506282495,-8.927556810639233,0.10633712908485284,0.3303771213638968,-0.42253895577703193,-0.47021672528689124,1.0
6451,456.57866798782646,1,-0.0037006310430107406,-0.06195965846698343,0.9980717940371516,0.14945475161470953,0.07859322574410631,0.9856400874999564,-7.639504809889479,-9.220829803064372,0.19578548505611987,0.34989342993598577,-0.5024445078175455,-0.41963847248889175,1.0
6452,456.6494444051242,1,0.008895908785430172,-0.022126106625927254,0.9997156086670146,0.18351203690884813,0.10821014732946754,0.977043446487668,-9.21203388985297,-8.600091683368404,0.2588065961645948,0.3991958245391887,-0.3855092750061313,-0.4744998933307092,1.0
6453,456.720220822422,1,-0.002328644628812593,-0.021434219071947903,0.9997675488167079,0.16469811128391423,0.10396122935273784,0.980849934970166,-8.771308710348347,-8.27710485914098,0.2485962280050926,0.37792582273407493,-0.414210181438207,-0.4135003044758911,1.0
6454,456.79099723971973,1,-0.005076681660414439,0.00692575440743286,0.9999631299349026,0.1465345091126608,0.10645339599888626,0.9834608848954879,-8.149037554258596,-6.561819068943324,0.23647137375165692,0.3456027372668143,-0.34515585695085843,-0.31102604994347405,1.0
6455,456.8617736570175,1,-0.0372690749936716,0.02385145257691781,0.9990205825002242,0.1367335024137188,0.09987193312273877,0.985560523911142,-9.618034734555435,-5.202779813320607,0.2279708867948069,0.4590315942448671,-0.29870617348662315,-0.2215718078454376,1.0
6456,456.93255007431526,1,-0.030965533594676277,0.012015522238003062,0.9994482292517932,0.12980687359589838,0.10287860944323995,0.9861876937410464,-8.784621694971204,-5.997458654791401,0.22056428310053106,0.40690869511169775,-0.3653834710377,-0.23436239444144005,1.0
6457,457.003326491613,1,-0.04816042646640479,0.011224192187909082,0.9987765469975268,0.10038492223197983,0.08972275815980293,0.9908948955649519,-8.19249860977597,-5.113848643151631,0.21511405114210758,0.37006442098474734,-0.30039399820098556,-0.21099086611417756,1.0
6458,457.0741029089108,1,-0.050852665588675024,0.013458740648317535,0.9986154758978492,0.10464688928855267,0.08954500835451795,0.990469949085291,-8.588836857157371,-5.026960423738796,0.2182898500505854,0.3951984968892268,-0.33507882903467373,-0.1676172133392059,1.0
6459,457.1448793262085,1,-0.07718486468914586,0.014584937082049613,0.9969101144402291,0.08084668111538708,0.0838036793907027,0.9931972399645537,-8.7733457583711,-4.603978555986481,0.218217145085229,0.4084504090841353,-0.2835133582068336,-0.1768844973918145,1.0
6460,457.21565574350626,1,-0.0789856264091184,0.005792888222379023,0.9968589234524624,0.0660024762483262,0.07562671030982554,0.9949493825400381,-8.029327950293588,-4.569695874245382,0.1950205515224746,0.378502873498496,-0.25925383676725616,-0.19771575065728203,1.0
6461,457.28643216080405,1,-0.11203916458065329,0.009708508946122556,0.9936563643705567,0.02581355291007822,0.08005586683439102,0.9964560796500531,-7.670237249528366,-4.483436022058623,0.2031001875008774,0.34477390175114875,-0.27950140887471725,-0.16884219333114497,1.0
6462,457.3572085781018,1,-0.2203544878505313,0.07130323799216065,0.9728102322323524,-0.11940684516952509,0.13264098032161564,0.9839453113186637,-5.6293136598636835,-3.8240596041165538,0.10120187250451448,0.30089196034289145,-0.2541063554212981,-0.12829960499035725,1.0
6463,457.4279849953995,1,-0.21295219351197248,0.06412837744747771,0.9749558525822557,-0.11496447781366094,0.13202632817724783,0.9845568635224,-5.458864341347543,-4.155251895345992,0.10390528802050776,0.2860135935043167,-0.28931366177699974,-0.12621152775759947,1.0
6464,457.4987614126973,1,-0.2599476997850448,0.09709658317564242,0.9607286021099193,-0.16444942494140738,0.15869536859578723,0.9735359092620507,-5.390941022997176,-3.7362514948729317,0.0841429804109347,0.30092423551743497,-0.24403828829462135,-0.12958686119267188,1.0
6465,457.56953782999506,1,-0.2799066459656628,0.10321261139930826,0.95446289943213,-0.3594632361001285,0.13257504263807968,0.92369369379786,4.92103595938268,-1.5886201584209665,-0.26896856506374045,-0.08253400346359384,0.004273127399883478,-0.16313514324198014,1.0
6466,457.6403142472928,1,-0.299169529665636,0.08706894149334785,0.9502192336228888,-0.3728167811210254,0.12516570444728853,0.9194243819612201,4.613743609428978,-2.1031104958531954,-0.25936032354097893,-0.07019279141823377,-0.014586867611836701,-0.19572418197348287,1.0
6467,457.7110906645906,1,-0.28291362782441065,0.08542097523061178,0.9553340442912532,-0.3678838988816972,0.1337503815328137,0.9202022997055745,5.359901000413465,-2.596970412594734,-0.3063477864528067,-0.07650228500529786,-0.0600742758874367,-0.1996227653720367,1.0
6468,457.7818670818883,1,-0.24852669958308107,0.06817243268512219,0.9662230586236976,-0.32070726135956223,0.09809423387570723,0.9420851202474156,4.439944409619148,-1.5030081449065236,-0.25801495132301927,-0.059123935078348434,-0.05879693600901299,-0.09150387848163938,1.0
6469,457.85264349918606,1,-0.23502181413414427,0.04289321585937058,0.971043211661735,-0.3132139644711771,0.0770571646872982,0.9465512166970168,4.777096849388629,-1.7536908756557557,-0.2926910047166792,-0.048530198811080026,-0.03173509204969418,-0.14363399551588138,1.0
6470,457.92341991648385,1,-0.23784725399291612,0.05805509742684016,0.9695660314959417,-0.3135239994543856,0.09346313470378637,0.944969493802561,4.645842834917308,-1.8279977647102965,-0.2877797498185171,-0.044066166961290565,-0.05847162377011722,-0.12432815270091244,1.0
6471,457.9941963337816,1,-0.19988778880060726,0.04414225479633849,0.9788239541561592,-0.25417436461291165,0.08204503089155529,0.9636721461574089,3.3410567709899723,-1.998007073502186,-0.19291035526903724,-0.04573655694453221,-0.059274461911078165,-0.14052624543914047,1.0
6472,458.0649727510794,1,-0.20277255559269697,0.058196048469170696,0.9774950182179859,-0.25640923066573446,0.1013769020339417,0.9612372392720784,3.3350380216718514,-2.307260020907166,-0.21696977573825765,-0.021247225809731717,-0.10251113077575685,-0.12821487131495976,1.0
6473,458.1357491683771,1,-0.17151065624781017,0.03802433919771011,0.9844481928583255,-0.2163592345542427,0.09234740344172135,0.9719365404699395,2.8390856215026146,-2.9594591498637395,-0.1916505145392084,-0.011141315568121242,-0.09044433309906738,-0.20550158188730658,1.0
6474,458.20652558567485,1,-0.17518505801118572,0.03853121580974774,0.9837812464454891,-0.22565535575998188,0.08839486179296781,0.9701886459990336,3.1583837793361416,-2.6777426129701576,-0.20237038335864063,-0.023228458022512343,-0.0959188800730811,-0.17185538122393468,1.0
6475,458.27730200297265,1,-0.15701530017871054,0.050355370960061846,0.9863115796366095,-0.2044970354537311,0.11132145791556511,0.972516578520998,3.0190004051651314,-3.3367566967205278,-0.21555326501922592,-8.96210639977656e-05,-0.14609429207021085,-0.18758137760184196,1.0
6476,458.3480784202704,1,-0.1432255341350451,0.03547726521537959,0.9890539975272173,-0.19059800544568378,0.09371108836135521,0.9771850552675565,2.982842457448743,-3.1753814653702275,-0.18625988425641862,-0.026800291275634425,-0.08644187004501164,-0.23109627649201106,1.0
6477,458.4188548375681,1,-0.1401373195963259,0.0368441216635141,0.9894463312151909,-0.15680184920187829,0.0994443479018394,0.9826108088949813,1.1794360613008452,-3.5419342844794266,-0.15178721164219108,0.06754177869213071,-0.14326857621653777,-0.21092485223140492,0.9952785045481268
6478,458.4896312548659,1,-0.12465109749498178,0.027864038321704254,0.9918093058958981,-0.13336716870480178,0.09574306079676559,0.9864311758155923,0.7222816593219376,-3.8672032167685506,-0.13678490756951434,0.08519336047509023,-0.0878455500126873,-0.2988747716641678,1.0
6479,458.56040767216365,1,-0.11904931683623382,0.037243934187849465,0.9921895733815375,-0.12353760210155541,0.11112169958954572,0.9860985897704797,0.4748788921122947,-4.229475012212764,-0.13136829596185612,0.09744837509669221,-0.07996441910356814,-0.3429830821177083,1.0
6480,458.6311840894614,1,-0.11064316446227408,0.037913995392893855,0.9931367575068007,-0.11100566734639314,0.11429270224130793,0.9872258708276247,0.24902436230644268,-4.383331556667742,-0.1346077238290896,0.1168202693786294,-0.10890539254178275,-0.3294277631249915,0.9613367014361737
6481,458.7019605067592,1,-0.10572017271600806,0.02350743252290011,0.994118024027871,-0.10124592672767053,0.11042077528061543,0.9887145769672272,-0.000565957571099729,-4.997547760243278,-0.14067144388767172,0.14071186942846456,-0.198438810285091,-0.30131596573923686,0.9401606262024406
6482,458.7727369240569,1,-0.0958355285708398,0.029993383939482154,0.9949451986835288,-0.09487741991389692,0.14786058921514228,0.9844468098111919,0.29527151190952755,-6.777814858230997,-0.14864080461499324,0.12754998233574127,-0.3393809731865526,-0.33840051263654713,0.9900973105014321
6483,458.84351334135465,1,-0.08318174777397136,-0.0013003653414202223,0.9965335447877539,-0.07969195982526645,0.1258035559409672,0.9888491577848545,0.13248845050951763,-7.302303104241763,-0.12499447770212188,0.11553101695144205,-0.31115545805168804,-0.4190748523724883,1.0
6484,458.91428975865244,1,-0.08973351539338696,-0.0008189393071034943,0.9959654740770667,-0.0920540647147223,0.12212552938928434,0.9882365122989967,0.4154487330316301,-7.051664302275593,-0.1511741919419386,0.12149928243967931,-0.3063932633997017,-0.39877316682785763,1.0
6485,458.9850661759502,1,-0.09450727101878832,-0.0019154154547903343,0.9955223286839009,-0.09891140198502037,0.12688636543003434,0.9869733455495714,0.5718101436138673,-7.383506819207619,-0.15466607560492365,0.11382249391821884,-0.3149812539227278,-0.4233694279980342,1.0
6486,459.0558425932479,1,-0.07985472704591698,-0.01542225840230442,0.9966872009382857,-0.07888415517748136,0.10139071653631637,0.991714279751072,0.2298260740880305,-6.699082120824192,-0.1273519384919358,0.11093579034279076,-0.3084579952889431,-0.36145021679347616,1.0
6487,459.1266190105457,1,-0.07911211590262253,-0.016078169596805685,0.9967360561251039,-0.07732844606372605,0.1017603236604119,0.9917989453300995,0.187493917760354,-6.75968076664162,-0.11846649454714983,0.10507407184998169,-0.3095838200971555,-0.36638425656700646,1.0
6488,459.19739542784345,1,-0.06606043042358249,-0.0025479312465620627,0.9978123709288305,-0.05061927942383909,0.09549831703589054,0.9941417202763014,-0.6952624020308675,-5.650630170999991,-0.10894619814997766,0.15860779829503963,-0.20582230445014013,-0.3592407126498589,0.9474346650301926
6489,459.26817184514124,1,-0.06075588584447394,-0.012547848158692379,0.9980737817625707,-0.04176443019050005,0.08522117076506708,0.995486355719803,-0.8855207415167476,-5.64189784450444,-0.08452385691181757,0.14777533844872812,-0.20073796976094116,-0.3634518146895028,0.9088006556128133
6490,459.338948262439,1,-0.05824729028322258,-0.0005757234257603925,0.9983020192893526,-0.037646610260279094,0.09537532081653563,0.9947292500550357,-0.9716744581451073,-5.54462397848784,-0.08306693471504614,0.15247225315398238,-0.2088929975123503,-0.34556940033643374,0.9002044261535876
6491,459.4097246797367,1,-0.05436898233350356,0.013482247905606282,0.9984298887510484,-0.04562362783622123,0.13199794555710379,0.9901994884626865,-0.2411025166523596,-6.825026393643873,-0.11584175897069593,0.13306336730300733,-0.2788176025052521,-0.40368503685913526,0.921025450081164
6492,459.4805010970345,1,-0.04470899335854367,0.001154167836770874,0.9989993862908376,-0.026359673380950646,0.12070563250282648,0.9923383081899753,-0.7914046602069471,-6.8997377838705,-0.09270590309076736,0.14923480739126357,-0.29345179478226124,-0.39652198360478874,1.0
6493,459.55127751433224,1,-0.04648717191087042,-0.002323954310179345,0.9989161837131748,-0.03040083136138916,0.11027661872952045,0.9934358846015783,-0.6843663182758633,-6.492315245072887,-0.08608536741748123,0.13496867586575717,-0.24853290145101523,-0.4006986230562735,1.0
6494,459.62205393163,1,-0.052438297828361756,-0.005240644975484024,0.9986104148070483,-0.0494587860286,0.1022644126817487,0.9935269590622261,0.04623341547842358,-6.17164199751432,-0.14346999029394997,0.14016760347406257,-0.2385479600839019,-0.3786162396675302,1.0
6495,459.69283034892777,1,-0.05229807683826261,-0.01103273721150223,0.9985705733039809,-0.03591382355311698,0.09155805396648072,0.9951519080178999,-0.6870500066865523,-5.918813610508179,-0.1166636311423783,0.16573863161998917,-0.21632796811115143,-0.3755533929396665,1.0
6496,459.7636067662255,1,-0.05569949539415705,-0.00976037753494192,0.9983998704142603,-0.04315148509367594,0.09040382892134842,0.9949698975600065,-0.4782771862357871,-5.769922726100624,-0.10848432472620864,0.14264698088590771,-0.2358632700205513,-0.3411290025895112,1.0
6497,459.83438318352324,1,-0.056873224440592486,-0.005034670993469198,0.9983687136673091,-0.041711458041447505,0.09709446423945045,0.994400733749785,-0.6204160179399022,-5.890233840149886,-0.10352993096750969,0.14784536082035984,-0.22757826465125047,-0.361445119363738,1.0
6498,459.90515960082104,1,-0.062396859836772164,0.000279205838191533,0.9980513784002355,-0.05338855423511124,0.11543044934457126,0.9918797677343737,-0.2279007198754245,-6.627078546073286,-0.11533394432024063,0.13161256716848524,-0.24329053201507972,-0.4194173225922489,1.0
6499,459.9759360181188,1,-0.0481339673407258,0.010120322507529575,0.9987896176174368,-0.03750414296459058,0.1146992406677681,0.992692058722507,-0.3548194617998685,-6.025318841983158,-0.128392872574265,0.15373711984568417,-0.2198841964671383,-0.3826476877311776,1.0
6500,460.0467124354165,1,-0.04983342637807003,0.004476778296497927,0.998747509669739,-0.03713191468627216,0.11218728871967829,0.9929930680329341,-0.44481921791790224,-6.210073080453078,-0.11966166393615818,0.15143446521600834,-0.24597115010996104,-0.37503615793534684,1.0
6501,460.1174888527143,1,-0.052197566774280425,0.009545645291608841,0.998591154917172,-0.04215298973248115,0.12662125874414298,0.991055085396701,-0.2990330547859452,-6.74372055620065,-0.1095238744460209,0.1308833783593027,-0.2443636457915171,-0.4300084098285478,1.0
6502,460.18826527001204,1,-0.050846545931173166,0.0028783645353449316,0.998702329918415,-0.04275012366920815,0.11895622050301966,0.9919787520556599,-0.18809698975308592,-6.679200156016091,-0.12130091728261815,0.1347364165506957,-0.23325763385655224,-0.43466238174505695,1.0
6503,460.2590416873098,1,-0.04648268207543725,0.002395814006970592,0.9989162228847411,-0.03595788909462841,0.10711741124761305,0.9935959392124488,-0.3765112328986956,-6.029127808563911,-0.10410189015393824,0.1309955496467022,-0.26946589894670114,-0.33344688190968996,1.0
6504,460.32981810460757,1,-0.048573369599029144,0.0027969347782770227,0.9988157011789723,-0.04028890267223553,0.11374911935738198,0.9926922696218035,-0.20997256379307894,-6.38430557860265,-0.12939492176013628,0.1443929620310705,-0.2743876165414607,-0.3640429413188043,1.0
